order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
42645,2935,2023-09-12,290,6,482.00,2892.00,Pending,
42646,5097,2025-09-05,227,4,1765.53,7062.12,Pending,
42647,8465,2024-04-27,179,8,1502.65,12021.20,Pending,
42648,2470,2024-01-14,75,7,696.75,4877.25,Cancelled,
42649,8183,2023-12-12,223,4,1089.63,4358.52,Completed,2023-12-13
42650,3122,2024-06-20,259,2,1514.41,3028.82,Pending,
42651,9922,2024-04-26,416,5,1323.82,6619.10,Pending,
42652,4543,2024-01-03,226,7,991.48,6940.36,Cancelled,
42653,3424,2023-12-25,277,10,1275.44,12754.40,Cancelled,
42654,5833,2023-01-11,448,1,1981.98,1981.98,Pending,
42655,1487,2024-07-25,292,7,1680.19,11761.33,Completed,2024-07-26
42656,506,2023-11-05,302,7,852.81,5969.67,Pending,
42657,2374,2025-01-25,281,3,457.98,1373.94,Pending,
42658,8616,2023-03-30,451,5,1786.35,8931.75,Cancelled,
42659,227,2023-01-30,414,1,1540.49,1540.49,Pending,
42660,2568,2025-05-07,388,2,1933.25,3866.50,Completed,2025-05-10
42661,2735,2024-07-06,300,4,1981.49,7925.96,Pending,
42662,5822,2023-08-18,16,10,475.63,4756.30,Completed,2023-08-21
42663,4841,2023-08-07,291,10,43.27,432.70,Pending,
42664,8412,2023-03-28,330,10,1796.30,17963.00,Completed,2023-03-31
42665,580,2023-10-06,114,5,1592.73,7963.65,Completed,2023-10-07
42666,5146,2025-10-29,409,2,729.05,1458.10,Completed,2025-10-30
42667,8445,2025-11-26,95,4,1958.99,7835.96,Pending,
42668,6728,2025-07-14,84,5,1387.75,6938.75,Completed,2025-07-15
42669,2384,2024-12-05,22,1,507.85,507.85,Cancelled,
42670,3657,2024-03-12,84,8,1387.75,11102.00,Cancelled,
42671,7320,2024-03-09,419,10,1210.75,12107.50,Pending,
42672,4869,2023-05-18,137,10,71.16,711.60,Pending,
42673,5816,2023-04-13,214,9,1085.83,9772.47,Pending,
42674,1763,2024-12-28,61,10,967.23,9672.30,Pending,
42675,7015,2024-07-16,103,10,1467.13,14671.30,Completed,2024-07-16
42676,547,2023-06-20,9,10,45.22,452.20,Completed,2023-06-21
42677,1135,2025-02-24,490,2,1500.35,3000.70,Pending,
42678,5387,2025-07-27,68,7,508.35,3558.45,Pending,
42679,1214,2024-07-06,275,1,727.93,727.93,Cancelled,
42680,2950,2024-05-09,26,5,1016.74,5083.70,Pending,
42681,4280,2023-05-04,80,9,1185.12,10666.08,Pending,
42682,3393,2024-10-15,23,9,844.27,7598.43,Completed,2024-10-15
42683,3352,2025-04-11,212,9,1030.78,9277.02,Cancelled,
42684,5427,2025-06-26,275,7,727.93,5095.51,Cancelled,
42685,8440,2025-10-29,65,10,1055.23,10552.30,Pending,
42686,8328,2025-03-22,264,1,753.26,753.26,Pending,
42687,6628,2025-09-09,185,3,1157.44,3472.32,Completed,2025-09-11
42688,1488,2025-07-13,22,1,507.85,507.85,Pending,
42689,8163,2024-11-15,53,4,1308.08,5232.32,Cancelled,
42690,4951,2023-05-26,236,3,1950.20,5850.60,Pending,
42691,8839,2025-06-03,290,3,482.00,1446.00,Completed,2025-06-05
42692,7238,2025-11-06,369,7,199.18,1394.26,Cancelled,
42693,5278,2025-10-11,324,7,494.81,3463.67,Cancelled,
42694,4372,2024-05-21,453,9,153.94,1385.46,Pending,
42695,6599,2023-06-07,332,7,1919.77,13438.39,Cancelled,
42696,9192,2023-01-31,161,9,918.88,8269.92,Pending,
42697,5580,2024-01-17,444,4,1831.96,7327.84,Completed,2024-01-18
42698,9565,2023-10-05,466,3,1207.00,3621.00,Cancelled,
42699,9902,2024-01-15,440,9,1178.62,10607.58,Completed,2024-01-18
42700,4390,2025-07-06,438,1,847.12,847.12,Cancelled,
42701,2540,2023-10-06,169,8,1450.78,11606.24,Pending,
42702,3474,2024-08-14,457,7,1694.23,11859.61,Completed,2024-08-15
42703,288,2025-03-24,89,6,1339.32,8035.92,Cancelled,
42704,8473,2023-11-23,271,6,723.40,4340.40,Pending,
42705,2879,2023-09-12,253,6,1089.68,6538.08,Cancelled,
42706,7835,2025-04-02,368,10,161.68,1616.80,Cancelled,
42707,7933,2023-07-07,114,4,1592.73,6370.92,Pending,
42708,9969,2024-08-17,198,7,301.62,2111.34,Completed,2024-08-17
42709,6718,2024-08-08,180,10,348.67,3486.70,Completed,2024-08-11
42710,5783,2023-05-31,106,10,1687.85,16878.50,Completed,2023-06-02
42711,7710,2024-03-30,344,10,93.65,936.50,Pending,
42712,633,2023-05-09,171,6,1697.87,10187.22,Cancelled,
42713,3185,2023-05-17,497,7,1279.00,8953.00,Pending,
42714,2344,2025-11-29,139,6,1247.62,7485.72,Pending,
42715,9444,2024-02-21,114,5,1592.73,7963.65,Cancelled,
42716,6156,2025-12-28,262,2,1630.45,3260.90,Completed,2025-12-29
42717,6878,2023-12-11,77,3,336.27,1008.81,Completed,2023-12-12
42718,6407,2024-11-02,101,1,525.66,525.66,Completed,2024-11-02
42719,6935,2023-06-06,331,5,134.73,673.65,Pending,
42720,7172,2024-09-02,446,4,112.16,448.64,Cancelled,
42721,6343,2024-07-20,95,3,1958.99,5876.97,Completed,2024-07-20
42722,7560,2023-08-24,12,10,69.81,698.10,Pending,
42723,7135,2025-11-09,19,3,1518.26,4554.78,Completed,2025-11-09
42724,1522,2024-05-05,84,8,1387.75,11102.00,Completed,2024-05-05
42725,6561,2023-05-20,152,7,1495.89,10471.23,Completed,2023-05-20
42726,681,2024-08-28,80,10,1185.12,11851.20,Pending,
42727,4378,2023-11-04,263,9,1398.36,12585.24,Completed,2023-11-04
42728,1106,2024-05-07,121,3,1854.46,5563.38,Pending,
42729,6307,2025-12-01,178,5,1706.96,8534.80,Completed,2025-12-04
42730,5750,2024-03-20,317,3,301.50,904.50,Pending,
42731,8758,2023-03-06,183,8,715.90,5727.20,Cancelled,
42732,7645,2024-08-28,213,2,1628.10,3256.20,Completed,2024-08-30
42733,2805,2025-04-24,333,8,1027.51,8220.08,Cancelled,
42734,683,2023-02-07,310,8,942.92,7543.36,Pending,
42735,631,2024-12-21,491,4,417.28,1669.12,Completed,2024-12-23
42736,11,2023-05-04,281,6,457.98,2747.88,Cancelled,
42737,2103,2025-03-02,149,6,358.08,2148.48,Completed,2025-03-02
42738,1931,2024-08-06,99,9,119.94,1079.46,Pending,
42739,367,2025-08-08,45,4,1505.85,6023.40,Cancelled,
42740,2962,2025-03-14,450,10,853.10,8531.00,Completed,2025-03-15
42741,2993,2024-11-25,236,1,1950.20,1950.20,Pending,
42742,1635,2025-03-06,257,10,1196.73,11967.30,Completed,2025-03-08
42743,1433,2025-11-02,291,9,43.27,389.43,Cancelled,
42744,8462,2025-09-06,181,9,548.29,4934.61,Cancelled,
42745,7434,2024-12-31,420,10,131.22,1312.20,Cancelled,
42746,1108,2024-08-16,364,10,76.95,769.50,Cancelled,
42747,353,2024-01-27,309,1,52.42,52.42,Completed,2024-01-28
42748,1906,2025-05-29,198,7,301.62,2111.34,Cancelled,
42749,6660,2024-02-16,120,4,1007.50,4030.00,Completed,2024-02-16
42750,6311,2023-02-25,334,8,534.35,4274.80,Cancelled,
42751,9726,2025-12-31,146,10,1214.78,12147.80,Completed,2026-01-02
42752,3972,2023-12-27,303,1,435.30,435.30,Cancelled,
42753,466,2024-09-12,305,7,1610.34,11272.38,Pending,
42754,6597,2023-06-06,282,2,1761.86,3523.72,Cancelled,
42755,4833,2023-03-18,274,5,1798.96,8994.80,Cancelled,
42756,9751,2025-01-31,310,6,942.92,5657.52,Pending,
42757,8720,2025-04-02,377,6,622.91,3737.46,Cancelled,
42758,1033,2023-04-23,461,2,1322.18,2644.36,Pending,
42759,490,2024-04-01,339,7,459.95,3219.65,Pending,
42760,5772,2023-06-15,153,3,806.98,2420.94,Cancelled,
42761,1932,2025-08-08,476,6,123.57,741.42,Pending,
42762,208,2023-04-14,102,6,1212.94,7277.64,Completed,2023-04-15
42763,9265,2024-05-14,162,6,368.92,2213.52,Completed,2024-05-15
42764,3626,2025-05-24,78,9,1384.49,12460.41,Completed,2025-05-26
42765,4909,2025-08-03,399,7,1048.35,7338.45,Pending,
42766,8765,2023-02-21,426,9,1500.04,13500.36,Cancelled,
42767,8975,2024-02-13,2,5,379.00,1895.00,Completed,2024-02-13
42768,4006,2025-05-07,388,5,1933.25,9666.25,Cancelled,
42769,6448,2023-04-28,390,3,1207.41,3622.23,Completed,2023-04-28
42770,5675,2024-02-17,418,5,1941.61,9708.05,Cancelled,
42771,7938,2025-07-18,393,3,177.12,531.36,Cancelled,
42772,860,2024-03-29,116,2,291.32,582.64,Completed,2024-03-30
42773,1880,2023-09-15,339,7,459.95,3219.65,Cancelled,
42774,1884,2024-05-15,161,10,918.88,9188.80,Pending,
42775,831,2024-05-19,291,6,43.27,259.62,Cancelled,
42776,6455,2023-10-23,473,7,719.74,5038.18,Pending,
42777,7783,2023-09-07,319,7,341.87,2393.09,Cancelled,
42778,1937,2025-07-01,280,9,1519.36,13674.24,Cancelled,
42779,4739,2023-10-30,383,8,1235.43,9883.44,Pending,
42780,3859,2025-12-14,318,4,1871.24,7484.96,Completed,2025-12-15
42781,8240,2023-06-06,161,2,918.88,1837.76,Cancelled,
42782,5592,2024-10-06,149,7,358.08,2506.56,Cancelled,
42783,6650,2023-08-22,404,3,962.82,2888.46,Completed,2023-08-23
42784,7593,2024-10-13,234,6,6.96,41.76,Cancelled,
42785,5665,2023-05-22,269,9,1222.87,11005.83,Pending,
42786,199,2024-07-11,401,5,1250.38,6251.90,Cancelled,
42787,5383,2025-03-07,6,5,1508.43,7542.15,Completed,2025-03-10
42788,1205,2023-01-18,213,6,1628.10,9768.60,Cancelled,
42789,168,2025-01-26,332,6,1919.77,11518.62,Cancelled,
42790,451,2025-08-03,74,4,1105.48,4421.92,Completed,2025-08-04
42791,1312,2024-10-01,52,1,1539.18,1539.18,Cancelled,
42792,33,2023-01-17,347,9,341.64,3074.76,Pending,
42793,3512,2025-06-10,393,6,177.12,1062.72,Pending,
42794,2054,2025-08-07,208,2,611.87,1223.74,Cancelled,
42795,9790,2023-08-09,155,5,1716.27,8581.35,Cancelled,
42796,7007,2025-02-08,301,3,1865.31,5595.93,Cancelled,
42797,5787,2025-10-04,128,4,1753.39,7013.56,Pending,
42798,7135,2023-06-24,389,9,795.97,7163.73,Completed,2023-06-27
42799,8649,2023-12-26,422,8,986.64,7893.12,Pending,
42800,4020,2024-12-04,479,1,1219.91,1219.91,Pending,
42801,8567,2023-11-10,500,5,1467.85,7339.25,Cancelled,
42802,9816,2024-07-15,91,4,1952.93,7811.72,Cancelled,
42803,5039,2024-07-28,379,10,827.07,8270.70,Cancelled,
42804,4758,2023-02-25,251,8,622.17,4977.36,Completed,2023-02-28
42805,2530,2025-08-30,190,9,1181.83,10636.47,Cancelled,
42806,5132,2025-08-01,467,5,336.01,1680.05,Completed,2025-08-04
42807,9952,2024-04-17,241,3,840.61,2521.83,Cancelled,
42808,2070,2024-07-30,382,3,393.26,1179.78,Cancelled,
42809,9458,2025-09-22,471,2,1287.24,2574.48,Completed,2025-09-24
42810,3314,2025-01-25,391,4,631.73,2526.92,Pending,
42811,916,2025-11-09,323,4,10.54,42.16,Pending,
42812,7738,2024-01-09,362,7,171.33,1199.31,Completed,2024-01-09
42813,6410,2025-01-31,147,3,551.59,1654.77,Completed,2025-02-03
42814,7002,2025-08-30,202,4,1967.89,7871.56,Completed,2025-08-31
42815,8463,2024-05-29,225,6,1376.41,8258.46,Cancelled,
42816,7484,2024-06-17,495,3,205.94,617.82,Pending,
42817,3357,2025-11-18,153,2,806.98,1613.96,Cancelled,
42818,4963,2023-10-10,116,2,291.32,582.64,Completed,2023-10-12
42819,6874,2023-10-08,141,6,267.83,1606.98,Cancelled,
42820,7271,2024-08-25,489,6,103.34,620.04,Pending,
42821,5216,2024-09-13,406,8,960.05,7680.40,Completed,2024-09-15
42822,6446,2024-05-07,58,5,332.16,1660.80,Cancelled,
42823,8016,2024-01-17,200,7,1604.10,11228.70,Completed,2024-01-18
42824,5178,2025-09-23,404,8,962.82,7702.56,Cancelled,
42825,6931,2023-05-22,9,10,45.22,452.20,Pending,
42826,7748,2024-10-13,249,2,930.26,1860.52,Cancelled,
42827,5513,2025-09-21,473,3,719.74,2159.22,Completed,2025-09-24
42828,4099,2025-04-22,265,8,574.78,4598.24,Cancelled,
42829,9654,2025-11-28,335,10,1341.59,13415.90,Pending,
42830,5154,2025-10-28,114,5,1592.73,7963.65,Pending,
42831,3687,2024-02-16,482,4,927.32,3709.28,Pending,
42832,7476,2024-12-14,456,3,1210.84,3632.52,Cancelled,
42833,8631,2023-05-01,481,6,529.79,3178.74,Completed,2023-05-01
42834,8185,2025-05-18,159,10,76.01,760.10,Completed,2025-05-19
42835,162,2025-06-13,358,6,1902.28,11413.68,Completed,2025-06-15
42836,1924,2023-08-18,368,5,161.68,808.40,Completed,2023-08-19
42837,2258,2024-12-31,138,1,1809.56,1809.56,Pending,
42838,6318,2025-11-20,66,8,41.39,331.12,Cancelled,
42839,2289,2025-12-17,456,9,1210.84,10897.56,Cancelled,
42840,1906,2025-03-28,335,3,1341.59,4024.77,Pending,
42841,9842,2025-07-21,278,5,1215.12,6075.60,Pending,
42842,833,2023-10-13,197,8,1984.28,15874.24,Cancelled,
42843,6943,2024-10-11,381,1,1282.35,1282.35,Cancelled,
42844,5573,2025-04-19,193,1,1279.96,1279.96,Cancelled,
42845,9388,2025-06-25,201,2,1277.42,2554.84,Pending,
42846,1173,2024-09-07,217,1,804.57,804.57,Cancelled,
42847,1158,2025-07-03,318,4,1871.24,7484.96,Cancelled,
42848,2600,2024-10-26,317,9,301.50,2713.50,Cancelled,
42849,6441,2024-11-12,6,10,1508.43,15084.30,Cancelled,
42850,7710,2024-10-01,467,9,336.01,3024.09,Completed,2024-10-03
42851,3519,2025-07-14,256,5,600.66,3003.30,Pending,
42852,4790,2025-08-04,284,4,1125.76,4503.04,Pending,
42853,3542,2025-10-20,273,4,1853.40,7413.60,Pending,
42854,9157,2024-11-22,65,3,1055.23,3165.69,Pending,
42855,4599,2025-04-26,300,2,1981.49,3962.98,Cancelled,
42856,6880,2024-08-20,498,3,313.80,941.40,Cancelled,
42857,7065,2023-09-09,62,7,1593.31,11153.17,Cancelled,
42858,6587,2024-07-25,16,8,475.63,3805.04,Completed,2024-07-25
42859,6114,2025-11-03,492,2,999.85,1999.70,Cancelled,
42860,445,2025-03-31,470,9,241.50,2173.50,Cancelled,
42861,2272,2025-11-29,264,8,753.26,6026.08,Completed,2025-12-01
42862,7721,2023-01-03,361,5,1507.66,7538.30,Completed,2023-01-05
42863,9234,2023-06-13,24,1,886.06,886.06,Pending,
42864,6221,2024-02-17,359,2,1478.55,2957.10,Pending,
42865,4829,2025-08-29,249,10,930.26,9302.60,Completed,2025-08-31
42866,217,2025-05-25,41,8,18.47,147.76,Pending,
42867,2475,2025-08-09,234,1,6.96,6.96,Pending,
42868,2075,2025-09-26,176,2,709.30,1418.60,Pending,
42869,3163,2024-07-31,136,7,1527.25,10690.75,Cancelled,
42870,7780,2025-04-11,410,10,344.23,3442.30,Cancelled,
42871,33,2023-03-18,49,8,1814.56,14516.48,Cancelled,
42872,5156,2024-08-18,353,6,1716.31,10297.86,Completed,2024-08-19
42873,212,2023-06-19,451,1,1786.35,1786.35,Pending,
42874,7060,2023-10-22,165,4,546.86,2187.44,Cancelled,
42875,7338,2023-11-07,131,6,250.67,1504.02,Cancelled,
42876,4905,2024-11-18,13,8,1408.60,11268.80,Pending,
42877,2125,2024-11-26,150,4,990.13,3960.52,Pending,
42878,6872,2025-01-16,466,3,1207.00,3621.00,Pending,
42879,9096,2023-05-07,213,2,1628.10,3256.20,Cancelled,
42880,1130,2024-09-27,259,9,1514.41,13629.69,Cancelled,
42881,8219,2025-11-21,273,1,1853.40,1853.40,Completed,2025-11-23
42882,5038,2023-06-07,4,6,991.61,5949.66,Completed,2023-06-08
42883,9410,2025-06-22,130,2,544.26,1088.52,Completed,2025-06-24
42884,9961,2025-10-08,259,3,1514.41,4543.23,Completed,2025-10-08
42885,9619,2024-04-14,279,6,1889.84,11339.04,Completed,2024-04-17
42886,4188,2023-03-25,379,3,827.07,2481.21,Cancelled,
42887,9277,2025-05-01,48,5,32.27,161.35,Pending,
42888,2986,2023-06-29,425,8,1901.36,15210.88,Completed,2023-06-29
42889,1580,2024-08-07,397,5,410.29,2051.45,Pending,
42890,5294,2025-06-14,451,4,1786.35,7145.40,Completed,2025-06-14
42891,273,2025-03-06,284,7,1125.76,7880.32,Cancelled,
42892,6085,2024-12-28,413,2,1162.41,2324.82,Pending,
42893,9656,2023-08-28,48,9,32.27,290.43,Completed,2023-08-28
42894,3553,2025-11-08,168,1,768.49,768.49,Cancelled,
42895,7648,2023-02-23,323,8,10.54,84.32,Pending,
42896,1763,2024-10-01,390,2,1207.41,2414.82,Pending,
42897,4287,2025-09-03,457,6,1694.23,10165.38,Pending,
42898,2193,2023-08-30,491,10,417.28,4172.80,Cancelled,
42899,7330,2024-10-20,81,3,45.70,137.10,Cancelled,
42900,834,2023-03-18,467,7,336.01,2352.07,Completed,2023-03-18
42901,3494,2025-11-17,372,6,468.21,2809.26,Pending,
42902,1597,2023-04-09,354,4,1619.75,6479.00,Cancelled,
42903,1663,2023-04-21,436,8,468.92,3751.36,Completed,2023-04-24
42904,4821,2024-01-14,124,5,434.75,2173.75,Completed,2024-01-14
42905,7348,2025-11-25,112,9,278.79,2509.11,Pending,
42906,704,2023-12-26,78,7,1384.49,9691.43,Completed,2023-12-28
42907,9557,2024-07-22,29,8,584.14,4673.12,Cancelled,
42908,2838,2023-05-25,459,10,619.37,6193.70,Pending,
42909,3425,2024-03-26,402,10,1455.95,14559.50,Pending,
42910,1221,2025-12-24,212,5,1030.78,5153.90,Pending,
42911,9478,2025-10-11,467,1,336.01,336.01,Cancelled,
42912,7683,2023-07-29,83,6,403.34,2420.04,Completed,2023-07-29
42913,3845,2024-02-08,39,3,788.23,2364.69,Cancelled,
42914,8417,2023-02-13,201,6,1277.42,7664.52,Cancelled,
42915,8359,2023-01-31,27,1,767.15,767.15,Cancelled,
42916,1372,2025-10-20,486,3,203.77,611.31,Cancelled,
42917,8390,2024-06-13,454,9,924.29,8318.61,Completed,2024-06-13
42918,5598,2023-10-24,70,7,1491.58,10441.06,Cancelled,
42919,2922,2025-07-09,423,10,1959.81,19598.10,Completed,2025-07-11
42920,9316,2025-06-09,386,10,275.26,2752.60,Pending,
42921,6129,2024-11-14,33,8,1264.02,10112.16,Pending,
42922,8287,2023-05-17,15,3,291.06,873.18,Pending,
42923,6282,2025-04-03,355,4,359.74,1438.96,Pending,
42924,2256,2024-03-26,47,3,1577.81,4733.43,Completed,2024-03-28
42925,458,2024-02-24,125,9,9.33,83.97,Pending,
42926,2240,2023-06-17,422,8,986.64,7893.12,Cancelled,
42927,3226,2025-01-25,195,10,345.96,3459.60,Cancelled,
42928,8728,2023-07-11,241,9,840.61,7565.49,Completed,2023-07-11
42929,669,2024-04-04,241,4,840.61,3362.44,Completed,2024-04-05
42930,41,2025-03-26,244,7,1217.78,8524.46,Pending,
42931,8181,2025-01-06,147,3,551.59,1654.77,Completed,2025-01-08
42932,8282,2024-10-27,112,8,278.79,2230.32,Cancelled,
42933,6284,2025-08-16,407,2,265.89,531.78,Pending,
42934,5017,2024-11-28,40,5,733.85,3669.25,Completed,2024-11-28
42935,2277,2023-08-12,206,1,151.54,151.54,Cancelled,
42936,2683,2023-04-11,137,7,71.16,498.12,Completed,2023-04-12
42937,4577,2023-12-14,427,8,1821.20,14569.60,Cancelled,
42938,481,2024-04-12,23,2,844.27,1688.54,Completed,2024-04-13
42939,6746,2024-04-17,123,3,1599.48,4798.44,Completed,2024-04-19
42940,3761,2023-12-04,1,7,14.73,103.11,Cancelled,
42941,9094,2024-01-25,481,9,529.79,4768.11,Cancelled,
42942,8638,2025-03-31,203,3,982.62,2947.86,Cancelled,
42943,5497,2025-04-15,88,9,1198.23,10784.07,Pending,
42944,3522,2025-11-03,57,7,1448.85,10141.95,Completed,2025-11-05
42945,9849,2024-01-11,404,9,962.82,8665.38,Cancelled,
42946,3492,2024-03-19,399,7,1048.35,7338.45,Pending,
42947,7335,2023-05-24,107,9,122.95,1106.55,Pending,
42948,4223,2024-04-05,398,2,1135.22,2270.44,Pending,
42949,1619,2023-01-21,359,4,1478.55,5914.20,Pending,
42950,892,2024-01-24,106,1,1687.85,1687.85,Cancelled,
42951,7606,2024-05-10,205,2,1271.53,2543.06,Completed,2024-05-11
42952,8291,2023-05-08,9,4,45.22,180.88,Cancelled,
42953,20,2024-11-24,33,1,1264.02,1264.02,Pending,
42954,6864,2023-07-19,253,9,1089.68,9807.12,Cancelled,
42955,6396,2024-07-03,98,9,992.54,8932.86,Pending,
42956,173,2023-12-06,163,10,165.66,1656.60,Pending,
42957,8833,2024-11-04,52,2,1539.18,3078.36,Cancelled,
42958,5666,2025-08-23,487,5,1892.16,9460.80,Completed,2025-08-23
42959,4017,2024-02-24,362,9,171.33,1541.97,Completed,2024-02-27
42960,8021,2025-02-15,405,9,1165.04,10485.36,Completed,2025-02-15
42961,8809,2023-03-13,68,10,508.35,5083.50,Pending,
42962,6719,2025-02-21,48,4,32.27,129.08,Pending,
42963,6502,2025-10-14,41,8,18.47,147.76,Pending,
42964,1857,2024-08-11,265,8,574.78,4598.24,Cancelled,
42965,3091,2025-06-13,228,6,1703.08,10218.48,Cancelled,
42966,7357,2023-01-07,87,3,593.41,1780.23,Cancelled,
42967,5294,2025-12-15,134,5,1635.69,8178.45,Pending,
42968,5809,2023-11-21,70,4,1491.58,5966.32,Cancelled,
42969,8412,2023-10-06,66,9,41.39,372.51,Completed,2023-10-07
42970,2643,2023-12-06,252,2,120.23,240.46,Cancelled,
42971,8099,2023-01-18,494,8,1687.27,13498.16,Completed,2023-01-21
42972,885,2024-12-19,31,9,1864.57,16781.13,Pending,
42973,8545,2023-01-26,473,5,719.74,3598.70,Pending,
42974,2247,2024-05-01,28,6,263.08,1578.48,Completed,2024-05-02
42975,6760,2023-04-25,391,1,631.73,631.73,Pending,
42976,7885,2025-03-13,52,6,1539.18,9235.08,Pending,
42977,5576,2023-08-26,142,8,1629.68,13037.44,Completed,2023-08-27
42978,3634,2023-03-13,307,4,1989.25,7957.00,Pending,
42979,9469,2023-08-14,39,10,788.23,7882.30,Pending,
42980,306,2023-08-11,241,6,840.61,5043.66,Completed,2023-08-13
42981,2881,2023-09-08,496,9,880.47,7924.23,Cancelled,
42982,2695,2024-08-19,62,8,1593.31,12746.48,Pending,
42983,3519,2024-08-12,1,7,14.73,103.11,Pending,
42984,9795,2025-05-06,356,8,1747.88,13983.04,Pending,
42985,9871,2024-10-02,170,9,710.40,6393.60,Cancelled,
42986,8521,2024-09-28,6,8,1508.43,12067.44,Completed,2024-10-01
42987,6354,2025-10-02,380,7,92.97,650.79,Pending,
42988,9679,2024-12-02,167,8,99.41,795.28,Pending,
42989,7496,2024-04-02,456,3,1210.84,3632.52,Cancelled,
42990,8275,2025-10-28,222,6,1905.25,11431.50,Cancelled,
42991,7587,2025-09-29,376,7,285.81,2000.67,Pending,
42992,8331,2023-06-14,149,7,358.08,2506.56,Pending,
42993,7754,2024-04-23,173,5,1313.54,6567.70,Pending,
42994,4992,2025-09-29,407,8,265.89,2127.12,Pending,
42995,2640,2023-09-27,385,1,1176.53,1176.53,Pending,
42996,5601,2023-12-06,390,4,1207.41,4829.64,Pending,
42997,4641,2023-08-29,224,8,1498.11,11984.88,Pending,
42998,1166,2024-04-06,100,7,1324.98,9274.86,Cancelled,
42999,4649,2025-09-10,127,8,208.15,1665.20,Completed,2025-09-11
43000,6662,2023-08-06,240,10,1797.33,17973.30,Cancelled,
43001,2131,2024-03-25,290,4,482.00,1928.00,Completed,2024-03-27
43002,5169,2024-06-10,112,8,278.79,2230.32,Pending,
43003,507,2025-01-05,353,10,1716.31,17163.10,Cancelled,
43004,4914,2023-04-04,299,9,1501.00,13509.00,Pending,
43005,5790,2025-04-06,452,1,1321.46,1321.46,Completed,2025-04-08
43006,4703,2024-09-01,361,2,1507.66,3015.32,Pending,
43007,1544,2023-02-21,483,7,647.42,4531.94,Completed,2023-02-24
43008,516,2025-10-02,189,6,1411.57,8469.42,Cancelled,
43009,3944,2024-01-23,202,1,1967.89,1967.89,Cancelled,
43010,1339,2025-04-11,123,6,1599.48,9596.88,Pending,
43011,1934,2025-09-11,156,6,1313.65,7881.90,Pending,
43012,4530,2024-10-21,114,2,1592.73,3185.46,Cancelled,
43013,6751,2024-06-01,277,7,1275.44,8928.08,Completed,2024-06-03
43014,3814,2023-11-03,55,9,646.41,5817.69,Cancelled,
43015,912,2025-07-12,218,10,246.68,2466.80,Completed,2025-07-14
43016,5774,2024-05-14,236,6,1950.20,11701.20,Completed,2024-05-17
43017,918,2023-06-06,121,8,1854.46,14835.68,Cancelled,
43018,8843,2024-03-09,144,4,1092.97,4371.88,Pending,
43019,1761,2024-03-20,44,5,1987.65,9938.25,Completed,2024-03-23
43020,3336,2024-12-20,358,9,1902.28,17120.52,Cancelled,
43021,7907,2025-09-02,360,9,214.05,1926.45,Cancelled,
43022,9272,2025-11-13,106,9,1687.85,15190.65,Completed,2025-11-14
43023,6207,2024-04-23,320,7,1085.74,7600.18,Cancelled,
43024,7647,2025-05-17,384,4,28.68,114.72,Completed,2025-05-17
43025,8493,2025-04-23,77,1,336.27,336.27,Cancelled,
43026,9713,2023-06-29,476,9,123.57,1112.13,Completed,2023-06-29
43027,6934,2023-06-07,255,6,1230.53,7383.18,Cancelled,
43028,4926,2025-12-30,142,10,1629.68,16296.80,Cancelled,
43029,5411,2024-09-21,380,8,92.97,743.76,Cancelled,
43030,8455,2025-06-19,483,3,647.42,1942.26,Cancelled,
43031,7167,2025-08-05,247,7,632.18,4425.26,Cancelled,
43032,808,2023-04-06,323,1,10.54,10.54,Pending,
43033,8854,2023-09-26,36,1,1352.26,1352.26,Pending,
43034,6333,2025-10-08,245,2,1886.12,3772.24,Pending,
43035,7651,2024-11-27,467,1,336.01,336.01,Pending,
43036,4715,2025-10-10,372,7,468.21,3277.47,Cancelled,
43037,7466,2025-07-25,135,5,1752.51,8762.55,Completed,2025-07-27
43038,1833,2023-09-15,232,8,92.99,743.92,Pending,
43039,614,2025-02-20,348,7,987.68,6913.76,Pending,
43040,1828,2024-02-06,220,4,853.81,3415.24,Cancelled,
43041,2728,2024-03-31,65,9,1055.23,9497.07,Pending,
43042,2404,2024-08-23,210,4,190.91,763.64,Cancelled,
43043,5986,2025-04-19,369,3,199.18,597.54,Pending,
43044,8329,2023-11-27,89,8,1339.32,10714.56,Cancelled,
43045,1169,2025-03-06,102,1,1212.94,1212.94,Cancelled,
43046,4169,2025-01-15,14,7,998.16,6987.12,Pending,
43047,2515,2023-05-11,165,9,546.86,4921.74,Pending,
43048,3248,2024-06-18,10,1,962.35,962.35,Cancelled,
43049,1854,2024-03-01,48,6,32.27,193.62,Completed,2024-03-04
43050,60,2024-09-27,483,6,647.42,3884.52,Pending,
43051,1460,2025-11-07,310,1,942.92,942.92,Pending,
43052,3891,2025-10-25,185,2,1157.44,2314.88,Pending,
43053,8398,2023-02-11,190,6,1181.83,7090.98,Completed,2023-02-12
43054,8300,2024-12-19,459,7,619.37,4335.59,Completed,2024-12-21
43055,2131,2023-09-07,446,10,112.16,1121.60,Cancelled,
43056,4653,2023-08-08,295,7,1775.12,12425.84,Completed,2023-08-08
43057,7899,2025-01-16,163,5,165.66,828.30,Pending,
43058,4397,2024-07-08,257,9,1196.73,10770.57,Pending,
43059,7004,2023-11-22,163,5,165.66,828.30,Cancelled,
